mission,date,date_time,latitude,longitude,sample_type,sample_source,snow_thickness,code_operation,station,station_type,cast,bottle,bottom_depth_m,depth_m,filter_type,quality_flag,dilution_factor,no3_um_l,no2_um_l,no2_and_no3,po4_um_l,sioh4_um_l,n_ice_samples_ice_camp_2016,method,pi
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,13,1880,99.273,gff,NA,NA,8.764,0.024,NA,0.692,7.728,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,12,1880,148.688,gff,NA,NA,11.753,0.026,NA,0.845,11.49,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,11,1880,198.02,gff,NA,NA,13.954,0.009,NA,0.934,13.931,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,10,1880,247.669,gff,NA,NA,15,0.006,NA,0.953,15.608,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,9,1880,297.188,gff,NA,NA,15.342,0.011,NA,0.966,16.791,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,8,1880,396.054,gff,NA,NA,15.785,0.007,NA,0.979,17.894,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,7,1880,494.464,gff,NA,NA,16.435,0.01,NA,1.008,20.336,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,6,1880,593.239,gff,NA,NA,17.019,0.005,NA,1.059,24.279,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,5,1880,692.093,gff,NA,NA,17.74,0.006,NA,1.122,30.047,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,4,1880,790.688,gff,NA,NA,18.29,0.004,NA,1.175,36.401,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,3,1880,889.251,gff,NA,NA,18.812,0.006,NA,1.229,41.706,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,2,1880,987.71,gff,NA,NA,19.185,0.002,NA,1.277,46.569,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T11:50:00Z,69.00856666666667,-62.1223166666667,water,rosette,NA,GE_0061-1,G323,NUT,79,1,1880,1869.68,gff,NA,NA,23.949,0.011,NA,1.709,103.385,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,19,1899,1.058,gff,NA,NA,3.79,0.034,NA,0.848,8.001,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,17,1899,9.728,gff,NA,NA,3.847,0.039,NA,0.789,7.845,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,15,1899,14.703,gff,NA,NA,3.811,0.038,NA,0.748,6.863,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,12,1899,19.578,gff,NA,NA,4.056,0.039,NA,0.729,6.384,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,10,1899,24.721,gff,NA,NA,4.742,0.054,NA,0.758,6.905,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,8,1899,29.577,gff,NA,NA,5.445,0.057,NA,0.795,7.595,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,6,1899,39.541,gff,NA,NA,6.419,0.064,NA,0.809,8.104,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,4,1899,49.328,gff,NA,NA,7.37,0.066,NA,0.838,8.614,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,2,1899,69.608,gff,NA,NA,7.826,0.03,NA,0.806,7.985,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-21,2016-06-21T17:42:00Z,68.99631666666667,-62.3585833333333,water,rosette,NA,GE_0062-2,G324,Full,80,1,1899,346.191,gff,NA,NA,15.966,0.009,NA,1.113,17.77,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,24,1885,0.796,gff,NA,NA,3.333,0.052,NA,0.776,7.602,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,21,1885,9.621,gff,NA,NA,3.584,0.04,NA,0.765,7.657,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,20,1885,19.506,gff,NA,NA,3.711,0.057,NA,0.729,6.861,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,19,1885,29.605,gff,NA,NA,3.954,0.053,NA,0.709,6.381,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,18,1885,39.615,gff,NA,NA,4.584,0.068,NA,0.741,6.98,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,16,1885,59.217,gff,NA,NA,6.732,0.092,NA,0.84,9.174,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,15,1885,69.394,gff,NA,NA,7.678,0.043,NA,0.881,9.977,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,14,1885,79.118,gff,NA,NA,7.431,0.073,NA,0.855,9.501,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,13,1885,99.187,gff,NA,NA,9.353,0.001,NA,0.916,11.384,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,12,1885,148.298,gff,NA,NA,10.974,0.016,NA,0.936,11.604,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,11,1885,198.372,gff,NA,NA,13.417,0.013,NA,1.02,13.355,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,10,1885,247.239,gff,NA,NA,14.609,0.038,NA,1.055,14.411,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,9,1885,296.674,gff,NA,NA,15.283,0.006,NA,1.059,15.181,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,8,1885,395.791,gff,NA,NA,16.027,0,NA,1.094,18.054,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,7,1885,494.58,gff,NA,NA,16.472,0,NA,1.112,19.17,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,6,1885,593.256,gff,NA,NA,17.491,0,NA,1.211,26.511,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,5,1885,692.696,gff,NA,NA,18.284,0,NA,1.282,32.412,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,4,1885,789.137,gff,NA,NA,18.551,0,NA,1.328,36.927,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,3,1885,888.964,gff,NA,NA,18.97,0.062,NA,1.373,41.157,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,2,1885,988.253,gff,NA,NA,19.415,0,NA,1.415,45.536,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T04:04:00Z,68.999,-62.6026333333333,water,rosette,NA,GE_0063-1,G325,NUT,83,1,1885,1875.544,gff,NA,NA,24.227,0.01,NA,1.902,101.383,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,24,1669,0.826,gff,NA,NA,2.935,0.032,NA,0.757,6.346,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,21,1669,10.412,gff,NA,NA,3.115,0.062,NA,0.77,6.472,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,20,1669,20.296,gff,NA,NA,4.022,0.075,NA,0.829,7.477,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,19,1669,30.037,gff,NA,NA,5.02,0.097,NA,0.888,9.01,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,18,1669,40.197,gff,NA,NA,6.612,0.079,NA,0.968,11.396,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,17,1669,50.177,gff,NA,NA,7.452,0.026,NA,0.997,12.296,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,16,1669,59.656,gff,NA,NA,7.788,0.03,NA,0.973,12.481,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,15,1669,69.515,gff,NA,NA,8.238,0.034,NA,0.975,12.699,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,14,1669,79.679,gff,NA,NA,8.286,0.028,NA,1.088,11.936,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,13,1669,99.385,gff,NA,NA,8.197,0.015,NA,0.907,11.011,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,12,1669,148.999,gff,NA,NA,8.375,0.011,NA,0.79,8.056,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,11,1669,198.388,gff,NA,NA,11.362,0.011,NA,0.951,11.821,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,10,1669,247.588,gff,NA,NA,14.123,0.006,NA,1.058,14.742,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,9,1669,297.42,gff,NA,NA,15.034,0.014,NA,1.102,17.398,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,8,1669,395.529,gff,NA,NA,15.799,0.018,NA,1.123,19.088,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,7,1669,495.192,gff,NA,NA,16.228,0.006,NA,1.137,20.719,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,6,1669,594.221,gff,NA,NA,17.004,0.006,NA,1.187,23.932,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,5,1669,693.123,gff,NA,NA,17.508,0.011,NA,1.245,28.386,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,4,1669,792.176,gff,NA,NA,17.99,0.017,NA,1.339,32.819,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,3,1669,890.989,gff,NA,NA,18.483,0.014,NA,1.374,38.757,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,2,1669,990.518,gff,NA,NA,18.692,0.011,NA,1.399,43.864,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T11:35:00Z,68.46636666666667,-62.67625,water,rosette,NA,GE_0064-1,DIC-1,DIC,84,1,1669,1659.912,gff,NA,NA,23.563,0.023,NA,1.879,94.632,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,24,776,0.892,gff,NA,NA,3.469,0.114,NA,0.655,6.75,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,21,776,9.772,gff,NA,NA,3.529,0.031,NA,0.657,6.767,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,20,776,19.743,gff,NA,NA,3.717,0.04,NA,0.668,6.973,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,19,776,29.587,gff,NA,NA,4.779,0.04,NA,0.726,8.174,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,18,776,39.553,gff,NA,NA,6.227,0.034,NA,0.805,10.114,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,17,776,49.676,gff,NA,NA,6.923,0.011,NA,0.802,10.82,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,16,776,59.579,gff,NA,NA,7.451,0.01,NA,0.813,11.486,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,15,776,69.879,gff,NA,NA,7.912,0.018,NA,0.83,11.994,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,14,776,79.481,gff,NA,NA,7.553,0.543,NA,0.817,12.245,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,13,776,99.665,gff,NA,NA,8.645,0.028,NA,0.795,12.06,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,12,776,149.918,gff,NA,NA,8.229,0.017,NA,0.694,9.3,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,11,776,199.592,gff,NA,NA,10.546,0.015,NA,0.771,11.339,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,10,776,249.637,gff,NA,NA,13.965,0.021,NA,0.897,14.866,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,9,776,300.02,gff,NA,NA,15.045,0.012,NA,0.942,18.525,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,8,776,400.539,gff,NA,NA,15.49,0.011,NA,0.949,19.08,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,7,776,500.366,gff,NA,NA,15.595,0.005,NA,0.954,20.838,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,6,776,600.442,gff,NA,NA,15.825,0,NA,0.978,23.22,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,5,776,699.929,gff,NA,NA,16.572,0,NA,1.03,28.041,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-22,2016-06-22T20:20:00Z,67.99691666666666,-63.1969333333333,water,rosette,NA,GE_0065-1,DIC-2,DIC,85,1,776,765.198,gff,NA,NA,16.535,0.003,NA,1.043,30.572,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,19,1244,0.933,gff,NA,NA,3.255,0.036,NA,0.791,6.335,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,17,1244,4.917,gff,NA,NA,3.321,0.034,NA,0.788,6.363,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,15,1244,10.349,gff,NA,NA,3.391,0.032,NA,0.787,6.382,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,13,1244,14.569,gff,NA,NA,3.513,0.05,NA,0.786,6.466,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,11,1244,19.869,gff,NA,NA,3.602,0.04,NA,0.785,6.522,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,9,1244,24.589,gff,NA,NA,3.674,0.068,NA,0.785,6.57,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,7,1244,29.487,gff,NA,NA,3.908,0.058,NA,0.8,6.688,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,5,1244,39.575,gff,NA,NA,4.168,0.064,NA,0.82,6.953,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,3,1244,49.298,gff,NA,NA,4.503,0.056,NA,0.845,7.435,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-24,2016-06-24T23:34:00Z,68.01948333333333,-62.41865,water,rosette,NA,GE_0066-2,G400,Basic,86,1,1244,98.985,gff,NA,NA,7.229,0.094,NA,0.882,10.406,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-25,2016-06-25T06:49:00Z,68.07491666666667,-61.8603666666667,water,rosette,NA,GE_0068-1,G402,NUT,88,24,1657,0.786,gff,NA,NA,3.188,0.045,NA,0.768,7.844,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-25,2016-06-25T06:49:00Z,68.07491666666667,-61.8603666666667,water,rosette,NA,GE_0068-1,G402,NUT,88,21,1657,9.949,gff,NA,NA,3.994,0.063,NA,0.823,6.943,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-25,2016-06-25T06:49:00Z,68.07491666666667,-61.8603666666667,water,rosette,NA,GE_0068-1,G402,NUT,88,20,1657,19.516,gff,NA,NA,4.645,0.087,NA,0.863,7.51,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-25,2016-06-25T06:49:00Z,68.07491666666667,-61.8603666666667,water,rosette,NA,GE_0068-1,G402,NUT,88,19,1657,29.701,gff,NA,NA,5.5,0.08,NA,0.909,8.845,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-25,2016-06-25T06:49:00Z,68.07491666666667,-61.8603666666667,water,rosette,NA,GE_0068-1,G402,NUT,88,18,1657,39.665,gff,NA,NA,6.678,0.07,NA,0.965,10.768,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-06-25,2016-06-25T06:49:00Z,68.07491666666667,-61.8603666666667,water,rosette,NA,GE_0068-1,G402,NUT,88,17,1657,49.487,gff,NA,NA,7.475,0.022,NA,0.971,11.707,NA,colorimetry/autoanalyser,"Tremblay, J. E."
